,element,name,position_name,team_name,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out
123,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,215,20,1,False,2021-02-02T18:00:00Z,2,1,22,29,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,18.0,2.1,113,-8191,517358,3402,11593
124,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,219,2,1,False,2021-02-06T12:30:00Z,1,0,23,31,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.6,12.0,1.1,113,7644,526229,14141,6497
125,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,229,10,20,True,2021-02-14T16:30:00Z,4,2,24,90,3,0,0,2,0,0,0,0,0,0,3,56,102.2,27.7,97.0,22.7,113,-11009,515502,3811,14820
126,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,239,12,2,True,2021-02-21T16:30:00Z,0,1,25,90,0,0,0,1,0,0,0,0,0,0,0,4,0.0,3.2,4.0,0.7,113,22988,540800,30474,7486
127,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,253,9,1,False,2021-02-28T12:00:00Z,1,3,26,7,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,5.0,0.4,113,-6528,533795,11941,18469
128,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,261,4,8,False,2021-03-06T12:30:00Z,1,1,27,90,1,0,0,1,0,0,0,0,0,0,1,18,31.0,2.5,68.0,10.2,113,70295,607950,79805,9510
129,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,269,17,0,True,2021-03-14T16:30:00Z,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,54493,662505,77539,23046
130,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,288,19,2,False,2021-03-21T15:00:00Z,3,3,29,80,0,0,0,3,0,0,0,0,0,0,0,8,5.6,5.3,6.0,1.7,115,305129,1218307,320820,15691
131,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,289,11,2,True,2021-04-03T19:00:00Z,0,3,30,76,0,0,0,2,0,0,0,0,0,0,0,10,14.2,26.2,2.0,4.2,114,-186675,781355,9891,196566
132,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,305,15,0,False,2021-04-11T18:00:00Z,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114,-59891,722945,24360,84251
133,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,309,8,0,True,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,-134513,587615,2231,136744
134,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,113,-38049,549850,512,38561
135,4,Pierre-Emerick Aubameyang,Midfielder,Arsenal,335,14,12,False,2021-05-02T13:00:00Z,0,2,34,77,1,1,1,0,0,0,0,0,0,0,1,26,44.0,17.3,52.0,11.3,113,-7120,543830,3649,10769
136,5,Cédric Soares,Defender,Arsenal,2,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,35774,0,0
137,5,Cédric Soares,Defender,Arsenal,9,19,0,True,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-11854,27448,901,12755
138,5,Cédric Soares,Defender,Arsenal,23,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-8218,20173,449,8667
139,5,Cédric Soares,Defender,Arsenal,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3849,16771,218,4067
140,5,Cédric Soares,Defender,Arsenal,44,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1444,16059,518,1962
141,5,Cédric Soares,Defender,Arsenal,49,9,0,True,2020-10-25T19:15:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1068,15289,280,1348
142,5,Cédric Soares,Defender,Arsenal,64,13,0,False,2020-11-01T16:30:00Z,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-822,14693,212,1034
143,5,Cédric Soares,Defender,Arsenal,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-687,14173,234,921
144,5,Cédric Soares,Defender,Arsenal,82,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-725,13664,173,898
145,5,Cédric Soares,Defender,Arsenal,89,20,0,True,2020-11-29T19:15:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-368,13434,153,521
146,5,Cédric Soares,Defender,Arsenal,106,17,0,False,2020-12-06T16:30:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-426,13132,133,559
147,5,Cédric Soares,Defender,Arsenal,109,4,0,True,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-302,12964,122,424
148,5,Cédric Soares,Defender,Arsenal,119,16,1,True,2020-12-16T18:00:00Z,1,1,13,5,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,46,-155,12905,152,307
149,5,Cédric Soares,Defender,Arsenal,133,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-192,12764,101,293
150,5,Cédric Soares,Defender,Arsenal,139,5,0,True,2020-12-26T17:30:00Z,3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-335,12539,112,447
151,5,Cédric Soares,Defender,Arsenal,149,3,0,False,2020-12-29T18:00:00Z,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-122,12503,90,212
152,5,Cédric Soares,Defender,Arsenal,168,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-148,12433,95,243
153,5,Cédric Soares,Defender,Arsenal,169,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-101,12671,290,391
154,5,Cédric Soares,Defender,Arsenal,179,14,12,True,2021-01-18T20:00:00Z,3,0,19,90,0,1,1,0,0,0,0,0,0,0,3,39,29.2,32.3,2.0,6.4,46,-126,12414,102,228
155,5,Cédric Soares,Defender,Arsenal,197,16,2,False,2021-01-26T20:15:00Z,1,3,20,90,0,0,0,1,0,0,0,0,0,0,0,11,15.8,22.6,7.0,4.5,46,1754,14542,2437,683
156,5,Cédric Soares,Defender,Arsenal,199,13,5,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,1,0,0,0,18,8.6,10.8,1.0,2.0,46,1473,16187,2215,742
157,5,Cédric Soares,Defender,Arsenal,215,20,1,False,2021-02-02T18:00:00Z,2,1,22,90,0,0,0,2,0,0,0,0,0,0,0,8,11.0,4.7,10.0,2.6,46,8220,25009,9002,782
158,5,Cédric Soares,Defender,Arsenal,219,2,2,False,2021-02-06T12:30:00Z,1,0,23,64,0,0,0,1,0,0,0,0,0,0,0,9,2.0,15.9,4.0,2.2,46,937,26100,3365,2428
159,5,Cédric Soares,Defender,Arsenal,229,10,1,True,2021-02-14T16:30:00Z,4,2,24,90,0,0,0,2,0,0,0,0,0,0,0,12,15.4,11.7,19.0,4.6,46,-1208,25084,1560,2768
160,5,Cédric Soares,Defender,Arsenal,239,12,0,True,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-506,24937,1399,1905
161,5,Cédric Soares,Defender,Arsenal,253,9,2,False,2021-02-28T12:00:00Z,1,3,26,90,0,0,0,1,0,0,0,0,0,0,0,11,18.6,11.0,2.0,3.2,46,-2307,22697,612,2919
162,5,Cédric Soares,Defender,Arsenal,261,4,0,False,2021-03-06T12:30:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,560,23638,1587,1027
163,5,Cédric Soares,Defender,Arsenal,269,17,2,True,2021-03-14T16:30:00Z,2,1,28,90,0,0,0,1,0,0,0,0,0,0,0,10,2.8,3.3,4.0,1.0,46,-1421,22265,247,1668
164,5,Cédric Soares,Defender,Arsenal,288,19,0,False,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,1192,24340,1914,722
165,5,Cédric Soares,Defender,Arsenal,289,11,0,True,2021-04-03T19:00:00Z,0,3,30,45,0,0,0,3,0,0,0,0,0,0,0,4,7.4,2.5,17.0,2.7,46,-1045,22688,370,1415
166,5,Cédric Soares,Defender,Arsenal,305,15,0,False,2021-04-11T18:00:00Z,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,8348,31242,10130,1782
167,5,Cédric Soares,Defender,Arsenal,309,8,0,True,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-1731,29540,1289,3020
168,5,Cédric Soares,Defender,Arsenal,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-2807,26686,321,3128
169,5,Cédric Soares,Defender,Arsenal,335,14,0,False,2021-05-02T13:00:00Z,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,46,-1883,24976,189,2072
170,6,Alexandre Lacazette,Forward,Arsenal,2,8,7,False,2020-09-12T11:30:00Z,0,3,1,86,1,0,1,0,0,0,0,0,0,0,1,29,38.6,12.7,48.0,9.9,85,0,196064,0,0
171,6,Alexandre Lacazette,Forward,Arsenal,9,19,7,True,2020-09-19T19:00:00Z,2,1,2,76,1,0,0,1,0,0,0,0,0,0,1,29,33.0,5.7,31.0,7.0,85,59951,342387,93434,33483
172,6,Alexandre Lacazette,Forward,Arsenal,23,11,7,False,2020-09-28T19:00:00Z,3,1,3,73,1,0,0,2,0,0,0,0,0,0,1,22,40.4,11.4,55.0,10.7,85,-21852,340935,47809,69661
173,6,Alexandre Lacazette,Forward,Arsenal,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,85,29347,395242,65917,36570
174,6,Alexandre Lacazette,Forward,Arsenal,44,12,1,False,2020-10-17T16:30:00Z,1,0,5,21,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,85,-58733,339461,24370,83103
175,6,Alexandre Lacazette,Forward,Arsenal,49,9,1,True,2020-10-25T19:15:00Z,0,1,6,90,0,0,0,1,0,0,0,1,0,0,0,-3,2.4,21.4,46.0,7.0,85,-55111,290288,7838,62949
176,6,Alexandre Lacazette,Forward,Arsenal,64,13,2,False,2020-11-01T16:30:00Z,0,1,7,75,0,0,1,0,0,0,0,0,0,0,0,9,12.0,22.0,2.0,3.6,84,-38142,256783,3406,41548
177,6,Alexandre Lacazette,Forward,Arsenal,69,2,2,True,2020-11-08T19:15:00Z,0,3,8,64,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.6,4.0,0.1,84,-5819,254990,16777,22596
178,6,Alexandre Lacazette,Forward,Arsenal,82,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-19270,237159,6786,26056
179,6,Alexandre Lacazette,Forward,Arsenal,89,20,1,True,2020-11-29T19:15:00Z,1,2,10,9,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,2.0,0.2,83,-19886,218478,1759,21645
180,6,Alexandre Lacazette,Forward,Arsenal,106,17,1,False,2020-12-06T16:30:00Z,2,0,11,90,0,0,0,2,0,0,0,1,0,0,0,5,12.8,15.1,55.0,8.3,83,-12057,207878,4397,16454
181,6,Alexandre Lacazette,Forward,Arsenal,109,4,1,True,2020-12-13T19:15:00Z,0,1,12,59,0,0,0,0,0,0,0,0,0,0,0,1,7.6,22.1,23.0,5.3,83,-3653,206347,7466,11119
182,6,Alexandre Lacazette,Forward,Arsenal,119,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83,-7281,199418,2375,9656
183,6,Alexandre Lacazette,Forward,Arsenal,133,7,1,False,2020-12-19T17:30:00Z,2,1,14,14,0,0,0,0,0,0,0,0,0,0,0,6,3.2,10.3,12.0,2.6,82,-8941,191024,978,9919
184,6,Alexandre Lacazette,Forward,Arsenal,139,5,8,True,2020-12-26T17:30:00Z,3,1,15,90,1,0,0,1,0,0,0,0,0,0,2,28,37.8,4.9,40.0,8.3,82,-7144,184930,1896,9040
185,6,Alexandre Lacazette,Forward,Arsenal,149,3,7,False,2020-12-29T18:00:00Z,0,1,16,24,1,0,0,0,0,0,0,0,0,0,2,30,33.6,0.4,17.0,5.1,82,22976,210136,25879,2903
186,6,Alexandre Lacazette,Forward,Arsenal,168,18,12,False,2021-01-02T20:00:00Z,0,4,17,90,2,0,1,0,0,0,0,0,0,0,2,53,87.6,32.3,95.0,21.5,82,44034,256906,52898,8864
187,6,Alexandre Lacazette,Forward,Arsenal,169,6,2,True,2021-01-14T20:00:00Z,0,0,18,80,0,0,1,0,0,0,0,0,0,0,0,7,0.4,3.8,6.0,1.0,83,277285,1080368,315381,38096
188,6,Alexandre Lacazette,Forward,Arsenal,179,14,2,True,2021-01-18T20:00:00Z,3,0,19,90,0,0,1,0,0,0,0,0,0,0,0,5,18.8,24.6,62.0,10.5,83,-56037,443811,61342,117379
189,6,Alexandre Lacazette,Forward,Arsenal,197,16,11,False,2021-01-26T20:15:00Z,1,3,20,90,1,1,0,1,0,0,0,0,0,0,2,37,52.4,16.1,56.0,12.5,83,13212,490598,92457,79245
190,6,Alexandre Lacazette,Forward,Arsenal,199,13,2,True,2021-01-30T17:30:00Z,0,0,21,90,0,0,1,0,0,0,0,0,0,0,0,2,0.0,1.1,12.0,1.3,84,196816,693962,225624,28808
191,6,Alexandre Lacazette,Forward,Arsenal,215,20,4,False,2021-02-02T18:00:00Z,2,1,22,45,0,1,0,1,0,0,0,0,0,0,0,10,16.6,12.2,2.0,3.1,84,-83087,606267,48579,131666
192,6,Alexandre Lacazette,Forward,Arsenal,219,2,1,False,2021-02-06T12:30:00Z,1,0,23,58,0,0,0,1,0,0,0,0,0,0,0,2,3.8,16.6,0.0,2.0,84,14102,627404,53618,39516
193,6,Alexandre Lacazette,Forward,Arsenal,229,10,0,True,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,83,-120962,503677,22015,142977
194,6,Alexandre Lacazette,Forward,Arsenal,239,12,1,True,2021-02-21T16:30:00Z,0,1,25,17,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.5,0.0,0.2,82,-112031,396865,7246,119277
195,6,Alexandre Lacazette,Forward,Arsenal,253,9,8,False,2021-02-28T12:00:00Z,1,3,26,82,1,0,0,1,0,0,0,0,0,0,2,31,36.4,2.6,17.0,5.6,81,-79792,316981,4174,83966
196,6,Alexandre Lacazette,Forward,Arsenal,261,4,1,False,2021-03-06T12:30:00Z,1,1,27,27,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.6,4.0,0.5,81,19723,342388,32282,12559
197,6,Alexandre Lacazette,Forward,Arsenal,269,17,8,True,2021-03-14T16:30:00Z,2,1,28,87,1,0,0,1,0,0,0,0,0,0,2,29,35.6,2.7,76.0,11.4,81,-21394,321193,12198,33592
198,6,Alexandre Lacazette,Forward,Arsenal,288,19,11,False,2021-03-21T15:00:00Z,3,3,29,90,1,1,0,3,0,0,0,1,0,0,3,37,40.8,31.4,66.0,13.8,81,160752,620867,170636,9884
199,6,Alexandre Lacazette,Forward,Arsenal,289,11,2,True,2021-04-03T19:00:00Z,0,3,30,90,0,0,0,3,0,0,0,0,0,0,0,0,10.2,0.6,2.0,1.3,82,-5182,482407,44173,49355
200,6,Alexandre Lacazette,Forward,Arsenal,305,15,13,False,2021-04-11T18:00:00Z,0,3,31,88,2,0,1,0,0,0,0,0,0,0,3,59,72.2,16.5,51.0,14.0,82,96677,581093,135988,39311
201,6,Alexandre Lacazette,Forward,Arsenal,309,8,2,True,2021-04-18T12:30:00Z,1,1,32,69,0,0,0,1,0,0,0,0,0,0,0,7,0.0,15.0,13.0,2.8,83,250327,837670,266320,15993
202,6,Alexandre Lacazette,Forward,Arsenal,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-324845,502260,29173,354018
203,6,Alexandre Lacazette,Forward,Arsenal,335,14,0,False,2021-05-02T13:00:00Z,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,84,-99273,410762,1675,100948
204,7,Shkodran Mustafi,Defender,Arsenal,2,8,0,False,2020-09-12T11:30:00Z,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,899,0,0
205,7,Shkodran Mustafi,Defender,Arsenal,9,19,0,True,2020-09-19T19:00:00Z,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-153,1016,41,194
206,7,Shkodran Mustafi,Defender,Arsenal,23,11,0,False,2020-09-28T19:00:00Z,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-102,1030,9679,9781
207,7,Shkodran Mustafi,Defender,Arsenal,29,15,0,True,2020-10-04T13:00:00Z,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-79,1016,51,130
208,7,Shkodran Mustafi,Defender,Arsenal,44,12,0,False,2020-10-17T16:30:00Z,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-39,1020,57,96
209,7,Shkodran Mustafi,Defender,Arsenal,49,9,1,True,2020-10-25T19:15:00Z,0,1,6,41,0,0,0,1,0,0,0,0,0,0,0,9,7.6,1.0,0.0,0.9,50,78,1197,155,77
210,7,Shkodran Mustafi,Defender,Arsenal,64,13,1,False,2020-11-01T16:30:00Z,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0.0,0.4,50,182,1723,269,87
211,7,Shkodran Mustafi,Defender,Arsenal,69,2,0,True,2020-11-08T19:15:00Z,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,154,2095,309,155
212,7,Shkodran Mustafi,Defender,Arsenal,82,10,0,False,2020-11-22T16:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,145,2580,378,233
213,7,Shkodran Mustafi,Defender,Arsenal,89,20,0,True,2020-11-29T19:15:00Z,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,39,2830,265,226
214,7,Shkodran Mustafi,Defender,Arsenal,106,17,0,False,2020-12-06T16:30:00Z,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,13,3058,274,261
215,7,Shkodran Mustafi,Defender,Arsenal,109,4,0,True,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-26,3216,219,245
216,7,Shkodran Mustafi,Defender,Arsenal,119,16,0,True,2020-12-16T18:00:00Z,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-45,3291,142,187
217,7,Shkodran Mustafi,Defender,Arsenal,133,7,0,False,2020-12-19T17:30:00Z,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-40,3369,157,197
218,7,Shkodran Mustafi,Defender,Arsenal,139,5,1,True,2020-12-26T17:30:00Z,3,1,15,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,-90,3485,171,261
219,7,Shkodran Mustafi,Defender,Arsenal,149,3,0,False,2020-12-29T18:00:00Z,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,98,3710,219,121
220,7,Shkodran Mustafi,Defender,Arsenal,168,18,0,False,2021-01-02T20:00:00Z,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,60,3886,259,199
221,7,Shkodran Mustafi,Defender,Arsenal,169,6,0,True,2021-01-14T20:00:00Z,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,29,4414,392,363
222,7,Shkodran Mustafi,Defender,Arsenal,179,14,0,True,2021-01-18T20:00:00Z,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-81,4194,100,181
223,7,Shkodran Mustafi,Defender,Arsenal,197,16,0,False,2021-01-26T20:15:00Z,1,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-88,4261,149,237
224,7,Shkodran Mustafi,Defender,Arsenal,199,13,0,True,2021-01-30T17:30:00Z,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-71,4277,72,143
225,7,Shkodran Mustafi,Defender,Arsenal,215,20,0,False,2021-02-02T18:00:00Z,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-105,4240,106,211
226,7,Shkodran Mustafi,Defender,Arsenal,219,2,0,False,2021-02-06T12:30:00Z,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-333,3896,0,333
227,7,Shkodran Mustafi,Defender,Arsenal,229,10,0,True,2021-02-14T16:30:00Z,4,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-182,3725,0,182
228,7,Shkodran Mustafi,Defender,Arsenal,239,12,0,True,2021-02-21T16:30:00Z,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-105,3629,0,105
229,7,Shkodran Mustafi,Defender,Arsenal,253,9,0,False,2021-02-28T12:00:00Z,1,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-80,3544,0,80
230,7,Shkodran Mustafi,Defender,Arsenal,261,4,0,False,2021-03-06T12:30:00Z,1,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-51,3499,0,51
231,7,Shkodran Mustafi,Defender,Arsenal,269,17,0,True,2021-03-14T16:30:00Z,2,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-36,3464,0,36
232,7,Shkodran Mustafi,Defender,Arsenal,288,19,0,False,2021-03-21T15:00:00Z,3,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-31,3432,0,31
233,7,Shkodran Mustafi,Defender,Arsenal,289,11,0,True,2021-04-03T19:00:00Z,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-18,3413,0,18
234,7,Shkodran Mustafi,Defender,Arsenal,305,15,0,False,2021-04-11T18:00:00Z,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-12,3403,0,12
235,7,Shkodran Mustafi,Defender,Arsenal,309,8,0,True,2021-04-18T12:30:00Z,1,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-20,3383,0,20
236,7,Shkodran Mustafi,Defender,Arsenal,319,7,0,True,2021-04-23T19:00:00Z,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-11,3373,0,11
237,7,Shkodran Mustafi,Defender,Arsenal,335,14,0,False,2021-05-02T13:00:00Z,0,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-14,3359,0,14
238,8,Bernd Leno,Goalkeeper,Arsenal,2,8,7,False,2020-09-12T11:30:00Z,0,3,1,90,0,0,1,0,0,0,0,0,0,2,1,29,14.0,0.0,0.0,1.4,50,0,400285,0,0
239,8,Bernd Leno,Goalkeeper,Arsenal,9,19,2,True,2020-09-19T19:00:00Z,2,1,2,90,0,0,0,1,0,0,0,0,0,2,0,18,18.0,0.0,0.0,1.8,50,71268,614046,112820,41552
240,8,Bernd Leno,Goalkeeper,Arsenal,23,11,3,False,2020-09-28T19:00:00Z,3,1,3,90,0,0,0,3,0,0,0,0,0,5,1,22,35.8,0.0,0.0,3.6,50,-33085,605224,57089,90174
241,8,Bernd Leno,Goalkeeper,Arsenal,29,15,2,True,2020-10-04T13:00:00Z,2,1,4,90,0,0,0,1,0,0,0,0,0,1,0,12,11.2,0.0,0.0,1.1,50,32333,675971,67684,35351
242,8,Bernd Leno,Goalkeeper,Arsenal,44,12,3,False,2020-10-17T16:30:00Z,1,0,5,90,0,0,0,1,0,0,0,0,0,4,0,19,31.6,0.0,0.0,3.2,50,-1770,689120,58395,60165
243,8,Bernd Leno,Goalkeeper,Arsenal,49,9,2,True,2020-10-25T19:15:00Z,0,1,6,90,0,0,0,1,0,0,0,0,0,1,0,11,12.0,0.0,0.0,1.2,50,-6968,693944,29541,36509
244,8,Bernd Leno,Goalkeeper,Arsenal,64,13,7,False,2020-11-01T16:30:00Z,0,1,7,90,0,0,1,0,0,0,0,0,0,3,0,27,21.4,0.0,0.0,2.1,50,-33754,664379,6637,40391
245,8,Bernd Leno,Goalkeeper,Arsenal,69,2,2,True,2020-11-08T19:15:00Z,0,3,8,90,0,0,0,3,0,0,0,0,0,3,0,12,27.2,0.0,0.0,2.7,50,17605,693574,35861,18256
246,8,Bernd Leno,Goalkeeper,Arsenal,82,10,10,False,2020-11-22T16:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,4,3,29,31.6,0.0,0.0,3.2,50,-24402,666919,9812,34214
247,8,Bernd Leno,Goalkeeper,Arsenal,89,20,2,True,2020-11-29T19:15:00Z,1,2,10,90,0,0,0,2,0,0,0,0,0,3,0,13,22.8,0.0,0.0,2.3,50,3905,679574,16683,12778
248,8,Bernd Leno,Goalkeeper,Arsenal,106,17,1,False,2020-12-06T16:30:00Z,2,0,11,90,0,0,0,2,0,0,0,0,0,1,0,10,8.4,0.0,0.0,0.8,50,-28162,648266,7916,36078
